animal_id	breed_primary_id	breed_secondary	breed_secondary_id	age_group	age_group_id	gender	gender_id	location	location_id	source	source_id	surrender_reason	surrender_reason_id	color_code	color_code_id	Behavior Consult	OK with Dogs	House Trained	Part of a Bonded Pair	Special Fee	No Children	No Cats	No Dogs	Longterm Resident	Employee Pick	Hidden Gem	Medical Consult	Special Needs	OK with Cats	Reduced Fee	Adoption Fee Waived	Consult Required	Training Class Required	intake_date	return	name	breed_primary	date_of_birth	departure	adoption_time
continuous	continuous	discrete	discrete	discrete	discrete	discrete	discrete	discrete	continuous	discrete	continuous	discrete	discrete	discrete	continuous	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	time	discrete	string	string	string	string	string
																																				meta	meta	meta	meta	meta
660612.0	4252.0	Dogo Argentino	8284	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23 00:00:00	0	Clyde	American Pit Bull Terrier	2017-03-23	2020-03-29	6
660665.0	4386.0	NULL	NULL	Ranking (3-6 Months)	9	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23 00:00:00	0	Camellia	Siberian Husky	2019-12-23	2020-03-28	5
659618.0	4297.0	Beagle	4263	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Abbi	Dachshund	2014-03-16	2020-03-29	1
660840.0	6397.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25 00:00:00	0	Dottie	Labrador Retriever	2018-09-25	2020-03-29	4
661341.0	4313.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5480	89.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	0	Bruce	German Shepherd	2012-03-28	2020-03-29	1
661342.0	6397.0	American Pit Bull Terrier	4252	Senior	4	Male	1	San Diego Campus - 5480	89.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	0	Twix	Labrador Retriever	2014-03-28	2020-03-30	2
138844.0	4386.0	NULL	NULL	Senior	4	Female	2	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24 00:00:00	0	Estrella	Siberian Husky	2011-02-23	2020-03-29	5
656823.0	4272.0	Chihuahua	4287	Socialization (4-12 Weeks)	8	Female	2	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-02 00:00:00	0	Lola	Border Collie	2020-01-13	2020-03-29	27
50212.0	4252.0	NULL	NULL	Senior	4	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Not allowed to keep	238	None	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-02-23 00:00:00	1	Lady	American Pit Bull Terrier	2009-03-03	2020-04-09	46
644369.0	8221.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - Behavior Center	88.0	Stray	14.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2019-12-28 00:00:00	1	Rusty	Shepherd	2018-07-07	2020-03-30	93
660508.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-22 00:00:00	0	Link	American Pit Bull Terrier	2013-06-03	2020-03-29	7
661395.0	4371.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	No time for animal	230	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-29 00:00:00	0	Frank Sinatra 	Pug	2019-01-29	2020-03-29	0
658736.0	4714.0	NULL	NULL	NULL	NULL	Male	1	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-11 00:00:00	1	Elvis	American Bulldog	2016-03-11	2020-03-30	19
661402.0	4367.0	Dachshund	4297	Senior	4	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Divorce	217	None	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2020-03-29 00:00:00	0	Tye	Pomeranian	2012-03-29	2020-03-29	0
659143.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2020-03-13 00:00:00	1	Frodo	American Pit Bull Terrier	2017-03-13	2020-03-30	17
645645.0	6397.0	NULL	NULL	Adolescent (6-12mos)	2	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-29 00:00:00	1	Skye	Labrador Retriever	2019-07-06	2020-03-30	1
659532.0	6397.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5485	90.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27 00:00:00	1	Pop Tart	Labrador Retriever	2019-03-18	2020-03-30	3
644369.0	8221.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - Behavior Center	88.0	Stray	14.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2019-12-28 00:00:00	1	Rusty	Shepherd	2018-07-07	2020-03-31	94
658801.0	4252.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26 00:00:00	1	Miles	American Pit Bull Terrier	2019-09-12	2020-03-31	5
648329.0	4366.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2020-01-27 00:00:00	1	Rocky	Pointer	2018-01-17	2020-04-01	65
658045.0	4277.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-03-30 00:00:00	1	Fran	Boxer	2011-03-14	2020-04-04	5
659532.0	6397.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-30 00:00:00	1	Pop Tart	Labrador Retriever	2019-03-18	2020-03-31	1
661341.0	4313.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Bruce	German Shepherd	2012-03-28	2020-03-31	3
661342.0	6397.0	American Pit Bull Terrier	4252	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Twix	Labrador Retriever	2014-03-28	2020-03-31	3
661110.0	4374.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5480	89.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26 00:00:00	0	Blix	Rottweiler	2018-03-26	2020-03-31	5
547028.0	4386.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-03-30 00:00:00	1	Lila	Siberian Husky	2018-02-03	2020-03-31	1
660470.0	95462.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-22 00:00:00	0	Hattie	Maltipoo	2015-03-27	2020-03-31	9
655682.0	6397.0	NULL	NULL	Senior	4	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender - ACO	85.0	NULL	NULL	None	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-02-26 00:00:00	0	Dexter	Labrador Retriever	2010-02-26	2020-05-01	65
250416.0	6397.0	American Pit Bull Terrier	4252	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Behavior-  Intra-Species Aggression Exhibited	255	None	0.0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2020-02-24 00:00:00	1	Naya	Labrador Retriever	2016-07-10	2020-04-04	40
660904.0	4659.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25 00:00:00	0	Venus	Terrier	2017-03-25	2020-03-31	6
644369.0	8221.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - Behavior Center	88.0	Stray	14.0	NULL	NULL	None	0.0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2019-12-28 00:00:00	1	Rusty	Shepherd	2018-07-07	2020-03-31	94
622448.0	6397.0	Australian Shepherd	4257	Transitional (2-4 Weeks)	7	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-31 00:00:00	1	Darla	Labrador Retriever	2019-08-13	2020-03-31	0
656191.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Kids are not good with the animal	226	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-02-28 00:00:00	1	Tiny	Shepherd	2014-02-28	2020-04-02	34
661342.0	6397.0	American Pit Bull Terrier	4252	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Twix	Labrador Retriever	2014-03-28	2020-04-09	12
418852.0	4252.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2020-03-28 00:00:00	1	Titan	American Pit Bull Terrier	2011-06-19	2020-04-01	4
579290.0	6373.0	NULL	NULL	Ranking (3-6 Months)	9	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Other	268	None	0.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-03-31 00:00:00	0	Daisy	Belgian Malinois	2018-11-09	2020-04-01	1
661341.0	4313.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Bruce	German Shepherd	2012-03-28	2020-04-01	4
660982.0	4374.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25 00:00:00	0	Xena	Rottweiler	2017-03-25	2020-04-01	7
655308.0	8222.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5480	89.0	Owner Surrender	2.0	Moving	228	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-02-23 00:00:00	1	Ziggy	Hound	2010-02-23	2020-04-01	38
661673.0	8221.0	Bull Terrier	4282	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Deployment and/or military transfer (move)	251	None	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-31 00:00:00	0	Jasper	Shepherd	2019-03-31	2020-04-01	1
655156.0	4261.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2020-04-01 00:00:00	1	Captain America (cappy)	Basset Hound	2019-04-22	2020-04-02	1
637315.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Moving/No pets allowed	250	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27 00:00:00	0	Julio	Siberian Husky	2018-05-15	2020-04-07	11
661718.0	4277.0	NULL	NULL	Senior	4	Female	2	San Diego Campus - 5480	89.0	Owner Surrender	2.0	Behavior - Escapes	264	None	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2020-03-31 00:00:00	0	Brandy	Boxer	2012-03-31	2020-04-02	2
644915.0	4313.0	Great Pyrenees	6392	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Behavior - Inter-Species Aggression Exhibited	254	None	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2020-03-24 00:00:00	1	Hayden	German Shepherd	2015-12-31	2020-04-02	9
656616.0	4659.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-01 00:00:00	1	Mateo	Terrier	2019-03-01	2020-04-02	1
655107.0	6397.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2020-04-01 00:00:00	1	Duke	Labrador Retriever	2012-12-18	2020-04-09	8
445762.0	4386.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2020-02-21 00:00:00	1	Nala	Siberian Husky	2014-07-23	2020-04-03	42
653249.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving	228	None	0.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-01 00:00:00	0	Gege	Siberian Husky	2018-12-28	2020-04-02	1
644715.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-04-01 00:00:00	1	Kovu	Siberian Husky	2017-12-30	2020-04-03	2
659948.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-02 00:00:00	1	Blue	American Pit Bull Terrier	2017-03-18	2020-04-03	1
657293.0	4277.0	German Shepherd	4313	Ranking (3-6 Months)	9	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Moving	228	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-02 00:00:00	0	Dora	Boxer	2019-09-05	2020-04-03	1
652384.0	4313.0	NULL	NULL	Neonate (0-2 Weeks)	6	Male	1	San Diego Campus - 5500	53.0	Shelter Offspring	21.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-02-08 00:00:00	0	Zazu	German Shepherd	2020-02-07	2020-04-03	55
661113.0	4252.0	NULL	NULL	Socialization (4-12 Weeks)	8	Female	2	San Diego Campus - 5500	53.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26 00:00:00	0	Celeste	American Pit Bull Terrier	2020-01-16	2020-04-03	8
211714.0	4253.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2020-01-13 00:00:00	1	Beautiful	American Staffordshire Terrier	2014-12-06	2020-04-16	94
661290.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27 00:00:00	0	Lucille	American Pit Bull Terrier	2019-03-27	2020-04-03	7
661727.0	6397.0	Siberian Husky	4386	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Not good with kids	232	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-31 00:00:00	0	Sabrina	Labrador Retriever	2019-03-31	2020-04-03	3
656191.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	Escondido Campus	64.0	Owner Surrender	2.0	Kids are not good with the animal	226	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-02-28 00:00:00	1	Tiny	Shepherd	2014-02-28	2020-04-05	37
357591.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-29 00:00:00	0	Bella	American Pit Bull Terrier	2014-07-18	2020-04-04	6
661290.0	4252.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-27 00:00:00	1	Lucille	American Pit Bull Terrier	2019-03-27	2020-04-03	7
661064.0	4252.0	Great Dane	4318	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26 00:00:00	0	Lexi	American Pit Bull Terrier	2018-09-26	2020-04-04	9
626752.0	8221.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020-04-03 00:00:00	1	Chanel	Shepherd	2014-09-28	2020-04-08	5
652639.0	4386.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2020-04-03 00:00:00	1	Luna	Siberian Husky	2018-08-10	2020-04-03	0
662128.0	8302.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Moving	228	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-03 00:00:00	0	Teddy	Poodle	2014-04-03	2020-04-04	1
644369.0	8221.0	NULL	NULL	Mature Adult	5	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2020-04-03 00:00:00	1	Rusty	Shepherd	2018-07-07	2020-04-05	2
658599.0	4386.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2020-04-03 00:00:00	1	Wolfie	Siberian Husky	2017-09-11	2020-04-06	3
644463.0	4313.0	NULL	NULL	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2020-02-15 00:00:00	1	Orisa	German Shepherd	2018-06-28	2020-04-17	62
250525.0	4253.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Not allowed to keep	238	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25 00:00:00	0	Millie	American Staffordshire Terrier	2016-12-11	2020-04-08	14
645500.0	4252.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Owner Surrender	2.0	Moving	228	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	0	Ranger	American Pit Bull Terrier	2019-03-07	2020-04-05	8
645968.0	6397.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	0	Max	Labrador Retriever	2019-04-06	2020-04-04	7
646074.0	6397.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	0	Mailo	Labrador Retriever	2019-04-07	2020-04-04	7
660497.0	4659.0	NULL	NULL	Senior	4	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-22 00:00:00	0	Rolly	Terrier	2013-03-22	2020-04-04	13
660679.0	4287.0	NULL	NULL	Mature Adult	5	Female	2	Oceanside Campus - Dogs	56.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24 00:00:00	0	Lady Marmalade	Chihuahua	2018-09-24	2020-04-04	11
661067.0	4272.0	NULL	NULL	Socialization (4-12 Weeks)	8	Female	2	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-26 00:00:00	0	Katharina	Border Collie	2020-01-30	2020-04-04	9
661318.0	4256.0	NULL	NULL	Mature Adult	5	Male	1	Escondido Campus	64.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	0	Buddy	Australian Cattle Dog / Blue Heeler	2015-03-28	2020-04-04	7
658022.0	4347.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	No time for animal	230	None	0.0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2020-03-08 00:00:00	1	Chaz	Mastiff	2012-03-08	2020-04-04	27
661727.0	6397.0	Siberian Husky	4386	Mature Adult	5	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Not good with kids	232	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-31 00:00:00	1	Sabrina	Labrador Retriever	2019-03-31	2020-04-04	4
655076.0	4252.0	NULL	NULL	Ranking (3-6 Months)	9	Male	1	Escondido Campus	64.0	Owner Surrender	2.0	Moving	228	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-04 00:00:00	1	Malcolm	American Pit Bull Terrier	2020-01-03	2020-04-04	0
645968.0	6397.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Max	Labrador Retriever	2019-04-06	2020-04-04	7
646074.0	6397.0	NULL	NULL	Adolescent (6-12mos)	2	Male	1	Escondido Campus	64.0	ACO Impound	32.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-28 00:00:00	1	Mailo	Labrador Retriever	2019-04-07	2020-04-04	7
661657.0	6397.0	NULL	NULL	Mature Adult	5	Male	1	Oceanside Campus - Dogs	56.0	Stray	14.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-31 00:00:00	0	James	Labrador Retriever	2018-03-31	2020-04-05	5
656604.0	95462.0	NULL	NULL	Senior	4	Male	1	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-03 00:00:00	1	Moses	Maltipoo	2010-03-01	2020-04-05	2
636855.0	6397.0	Great Dane	4318	Adolescent (6-12mos)	2	Female	2	Oceanside Campus - Dogs	56.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-04 00:00:00	1	Maggie	Labrador Retriever	2019-06-12	2020-04-06	2
418852.0	4252.0	NULL	NULL	Senior	4	Male	1	San Diego Campus - 5500	53.0	Returns	23.0	NULL	NULL	None	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2020-04-04 00:00:00	1	Titan	American Pit Bull Terrier	2011-06-19	2020-04-06	2
660492.0	6397.0	American Pit Bull Terrier	4252	Socialization (4-12 Weeks)	8	Female	2	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Cannot afford to care for (food, vaccines, etc)	216	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-03 00:00:00	0	Haru	Labrador Retriever	2020-02-09	2020-04-05	2
660495.0	6397.0	American Pit Bull Terrier	4252	Socialization (4-12 Weeks)	8	Male	1	Oceanside Campus - Dogs	56.0	Owner Surrender	2.0	Cannot afford to care for (food, vaccines, etc)	216	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-03 00:00:00	0	Bud	Labrador Retriever	2020-02-09	2020-04-05	2
662204.0	4252.0	German Shorthaired Pointer	4314	Senior	4	Female	2	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Other	268	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-04 00:00:00	0	Brownie 	American Pit Bull Terrier	2008-04-04	2020-04-16	12
662253.0	4295.0	Longhaired Dachshund	6385	Senior	4	Male	1	San Diego Campus - 5500	53.0	Owner Surrender	2.0	Health of the animal - Will need ongoing vet care	224	None	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2020-04-04 00:00:00	0	Kuro	Corgi	2013-04-04	2020-04-05	1
